doi,year,Physics,Chemistry,Biology,Geology,Surface,Deep ocean,Beach/Coast,Estuary/Lagoon/Mangrove,Sediment/Benthic,General marine,Diagnosis,Mitigation,Adaptation,journal,volume,issue,pages
10.1016/j.marpolbul.2020.111383,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111430,2019,False,False,False,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111435,2019,False,False,True,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111399,2019,True,False,True,False,False,False,False,False,False,False,True,True,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111437,2019,False,False,True,False,False,False,True,False,False,True,False,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111380,2019,False,True,True,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111397,2019,False,True,True,True,False,False,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111352,2019,False,True,True,False,False,False,False,False,False,False,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111374,2019,False,False,False,False,False,False,False,False,False,True,False,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111355,2019,False,True,False,False,False,False,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111403,2019,True,True,True,False,False,False,False,False,False,False,True,True,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111432,2019,True,False,False,False,False,False,False,False,False,False,True,True,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111343,2019,True,False,True,False,False,False,False,True,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.chemosphere.2020.126790,2019,False,True,False,True,False,False,True,False,True,True,True,False,False,CHEMOSPHERE,254,,
10.1016/j.envpol.2020.114633,2019,False,False,False,True,False,False,False,False,True,False,False,True,False,ENVIRONMENTAL POLLUTION,264,,
10.1016/j.envpol.2020.113960,2019,True,True,True,False,False,False,False,False,False,False,True,True,False,ENVIRONMENTAL POLLUTION,264,,
10.1016/j.scitotenv.2020.139381,2019,False,True,True,False,False,False,False,False,False,False,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.chemosphere.2020.126793,2019,False,False,True,True,True,False,False,False,True,False,False,False,False,CHEMOSPHERE,254,,
10.1016/j.envpol.2020.114644,2019,False,False,False,False,False,False,False,False,False,False,True,True,False,ENVIRONMENTAL POLLUTION,264,,
10.1016/j.envpol.2020.114685,2019,True,False,False,False,True,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,264,,
10.1016/j.ecoenv.2020.110753,2019,True,True,True,False,False,False,False,False,False,True,True,True,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,200,,
10.1016/j.chemosphere.2020.126912,2019,True,True,False,False,False,False,False,False,False,True,True,False,False,CHEMOSPHERE,255,,
10.1016/j.chemosphere.2020.126818,2019,False,True,False,True,False,False,False,False,True,False,True,False,False,CHEMOSPHERE,254,,
10.1016/j.envpol.2020.114663,2019,False,False,True,False,True,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,264,,
10.1016/j.envpol.2020.114125,2019,False,False,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,264,,
10.1016/j.scitotenv.2020.138942,2019,False,False,True,False,True,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.scitotenv.2020.139400,2019,False,False,True,True,False,False,False,False,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.scitotenv.2020.139102,2020,False,False,True,False,False,True,True,False,False,True,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.scitotenv.2020.139336,2019,True,True,True,True,False,False,True,False,True,True,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.scitotenv.2020.139296,2019,True,True,False,False,True,True,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.scitotenv.2020.138802,2019,False,True,False,True,False,False,False,False,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.scitotenv.2020.139218,2019,True,False,True,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,733,,
10.1016/j.ecss.2020.106819,2019,False,True,False,False,False,False,True,False,False,True,True,False,False,ESTUARINE COASTAL AND SHELF SCIENCE,241,,
10.1186/s12302-020-00388-5,2019,False,True,True,True,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCES EUROPE,32,1,
10.1007/s11356-020-10527-3,2019,False,False,False,False,False,False,False,False,False,False,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,2,1675
10.1007/s11356-020-10540-6,2019,True,False,False,False,False,False,False,True,False,True,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,2,1643
10.3389/fenvs.2020.00145,2019,True,False,True,True,True,False,True,False,True,True,True,False,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.3389/fmars.2020.00693,2019,False,False,True,False,False,False,False,False,False,True,True,True,False,FRONTIERS IN MARINE SCIENCE,7,,
10.1016/j.scitotenv.2020.138792,2019,True,False,True,False,False,False,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,732,,
10.1016/j.scitotenv.2020.139065,2019,False,False,False,True,True,False,True,True,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,732,,
10.1038/s41598-020-70306-5,2019,False,False,False,False,False,False,False,False,False,True,True,True,False,SCIENTIFIC REPORTS,10,1,
10.1080/10643389.2020.1807450,2019,False,True,True,False,False,False,True,False,False,True,False,True,False,CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,51,22,2681
10.3389/fenvs.2020.00131,2019,True,False,False,False,True,False,True,False,False,True,True,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.1016/j.isci.2020.101353,2020,False,False,False,False,False,False,False,False,False,True,True,True,False,ISCIENCE,23,8,
10.1002/ldr.3676,2019,False,True,True,False,False,False,True,False,False,True,True,False,False,LAND DEGRADATION & DEVELOPMENT,32,1,270
10.1016/j.scitotenv.2020.138893,2019,False,True,True,True,False,False,False,False,True,True,False,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,731,,
10.3389/fenvs.2020.00138,2019,True,True,True,False,True,False,True,False,False,True,True,False,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.1021/acs.est.0c02273,2020,False,False,True,True,False,True,True,False,True,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,16,10049
10.1038/s41467-020-17932-9,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,NATURE COMMUNICATIONS,11,1,
10.1007/s11356-020-10424-9,2019,False,False,True,True,False,False,False,False,True,False,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,27,36,45688
10.1007/s11356-020-10390-2,2019,False,True,True,False,False,False,False,False,False,True,False,False,True,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,27,36,45742
10.1016/j.ijbiomac.2019.11.240,2019,True,True,True,False,False,False,False,False,False,False,True,True,False,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,157,,734
10.1016/j.scitotenv.2020.139164,2019,False,True,True,True,False,False,False,False,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,730,,
10.1016/j.scitotenv.2020.139013,2019,False,True,True,False,True,False,False,False,False,False,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,730,,
10.1016/j.scitotenv.2020.138887,2019,False,False,True,False,False,False,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,730,,
10.1039/d0py00029a,2019,True,False,False,False,True,False,False,False,False,True,True,True,False,POLYMER CHEMISTRY,11,30,4895
10.1111/ele.13574,2019,False,True,True,False,False,False,True,False,False,True,True,False,False,ECOLOGY LETTERS,23,10,1479
10.1007/s11356-020-10394-y,2019,False,False,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,27,32,39913
10.1007/s10708-020-10273-6,2019,True,False,False,False,False,False,False,False,False,True,False,False,False,GEOJOURNAL,87,2,621
10.1590/2358-2936e2020033,2019,True,False,False,False,False,False,False,True,False,False,True,True,False,NAUPLIUS,28,,
10.1007/s11367-020-01802-z,2019,True,False,False,False,False,False,False,False,False,True,True,True,False,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,25,10,2008
10.1016/j.scitotenv.2020.138950,2019,True,True,True,False,False,False,False,True,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,729,,
10.1016/j.scitotenv.2020.139025,2019,False,False,False,False,False,False,False,False,False,False,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,729,,
10.1007/s11270-020-04802-9,2019,False,False,False,False,False,False,False,False,False,False,False,True,False,WATER AIR AND SOIL POLLUTION,231,8,
10.1007/s11356-020-10333-x,2019,True,True,False,False,False,False,False,False,False,False,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,15,18495
10.1177/0003702820930733,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,APPLIED SPECTROSCOPY,74,9,1139
10.3389/fenvs.2020.00123,2019,True,True,True,False,False,False,False,False,False,True,True,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.1016/j.jhazmat.2020.122632,2019,False,True,True,False,False,False,False,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,395,,
10.1021/acs.est.0c02337,2019,False,False,True,False,False,False,False,False,False,False,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,15,9408
10.5194/os-16-927-2020,2019,False,True,True,True,True,False,False,False,True,True,False,True,False,OCEAN SCIENCE,16,4,927
10.1039/d0en00553c,2019,True,False,False,True,False,False,True,False,True,True,True,False,False,ENVIRONMENTAL SCIENCE-NANO,7,8,2410
10.1016/j.ecolind.2020.106375,2019,False,False,False,False,False,False,False,False,False,True,False,False,False,ECOLOGICAL INDICATORS,115,,
10.1016/j.envpol.2020.114567,2019,False,False,True,False,False,False,False,False,False,True,False,True,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114634,2019,False,False,True,False,False,False,False,False,False,False,True,True,True,ENVIRONMENTAL POLLUTION,263,,
10.29244/jitkt.v12i2.25971,2019,False,False,True,True,False,False,False,False,True,True,True,True,False,JURNAL ILMU DAN TEKNOLOGI KELAUTAN TROPIS,12,2,495
10.1016/j.eti.2020.101013,2019,False,False,False,True,True,False,True,False,True,True,True,True,False,ENVIRONMENTAL TECHNOLOGY & INNOVATION,19,,
10.1016/j.dib.2020.105755,2019,True,True,True,True,False,False,True,False,True,True,True,False,False,DATA IN BRIEF,31,,
10.1016/j.seares.2020.101929,2019,True,True,False,False,True,False,False,False,False,True,True,False,False,JOURNAL OF SEA RESEARCH,163,,
10.1039/d0em00119h,2019,True,False,True,True,True,False,False,False,True,True,True,True,True,ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS,22,8,1678
10.1016/j.heliyon.2020.e04709,2019,True,True,True,True,True,False,False,False,True,True,True,True,False,HELIYON,6,8,
10.3390/microorganisms8081200,2019,True,False,True,False,False,False,False,False,False,True,True,True,False,MICROORGANISMS,8,8,
10.3390/jmse8080549,2019,True,True,True,False,False,True,False,False,False,True,True,True,False,JOURNAL OF MARINE SCIENCE AND ENGINEERING,8,8,
10.3390/rs12162648,2019,True,False,True,True,False,False,True,False,True,True,True,True,False,REMOTE SENSING,12,16,
10.3390/ijerph17165639,2019,True,True,True,False,False,False,False,False,False,True,True,True,False,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,17,16,
10.1016/j.marpolbul.2020.111322,2019,True,True,False,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111298,2019,False,True,True,False,True,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111330,2019,False,False,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111300,2019,False,False,True,False,False,False,False,True,False,True,True,False,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111280,2019,True,False,True,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111345,2019,False,True,True,True,False,True,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111181,2019,False,False,True,True,False,False,False,True,True,True,True,False,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111323,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.marpolbul.2020.111373,2019,True,True,False,False,False,False,False,False,False,False,True,True,False,MARINE POLLUTION BULLETIN,157,,
10.1016/j.chemosphere.2020.126565,2019,True,False,False,True,True,False,False,True,False,True,True,False,False,CHEMOSPHERE,252,,
10.1016/j.chemosphere.2020.126569,2020,False,True,False,False,True,False,True,False,False,False,True,True,False,CHEMOSPHERE,252,,
10.1016/j.envpol.2020.114617,2020,False,False,False,False,False,False,False,False,False,False,True,True,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114596,2019,True,True,False,False,True,True,True,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114559,2019,False,False,True,False,False,True,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114368,2019,False,True,True,False,False,False,False,False,False,False,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114429,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114394,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114551,2019,True,False,False,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114576,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.jembe.2020.151395,2019,True,True,True,False,False,True,True,False,False,True,True,True,False,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,529,,
10.4194/1303-2712-v20_8_07,2019,False,False,False,False,False,False,False,False,False,True,False,False,False,TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,20,8,647
10.1016/j.chemosphere.2020.126567,2019,True,True,False,True,False,False,True,False,True,False,True,False,True,CHEMOSPHERE,252,,
10.1016/j.chemosphere.2020.126493,2019,False,True,True,False,False,False,False,False,False,True,True,True,False,CHEMOSPHERE,252,,
10.1016/j.envpol.2020.114494,2019,False,False,False,True,True,True,False,False,True,True,True,True,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.scitotenv.2020.138852,2019,True,False,True,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,728,,
,2019,False,True,True,True,True,False,True,False,True,True,True,False,False,SPECTROSCOPY,35,,12
10.1016/j.envpol.2020.114385,2019,False,True,True,True,True,False,True,False,True,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114367,2019,True,False,True,False,False,True,True,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114296,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.chemosphere.2020.126740,2019,False,True,False,True,True,False,True,True,True,False,True,True,False,CHEMOSPHERE,253,,
10.1016/j.envpol.2020.114453,2019,False,True,True,True,False,False,False,True,True,False,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114490,2019,False,False,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.envpol.2020.114428,2019,False,True,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,263,,
10.1016/j.scitotenv.2020.138660,2019,False,False,True,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,728,,
10.1016/j.jaap.2020.104841,2019,True,True,True,False,True,False,True,False,False,True,True,True,False,JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS,149,,
10.3389/fenvs.2020.00119,2019,False,True,True,True,True,False,True,False,True,True,True,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.1371/journal.pone.0236149,2019,False,True,True,False,True,False,False,False,False,False,False,False,False,PLOS ONE,15,7,
10.1007/s11356-020-10105-7,2019,True,False,True,False,False,True,False,False,False,False,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,27,34,42631
10.1007/s11270-020-04741-5,2019,False,False,False,True,True,False,True,True,True,True,True,True,False,WATER AIR AND SOIL POLLUTION,231,8,
